wavelength_nm,R,T,A
5.800000000000000000e+02,6.039425323044490534e-01,1.546881478098049711e-01,2.413693198857459754e-01
5.809999999999998863e+02,6.039607139561666838e-01,1.525810105639427983e-01,2.434582754798905180e-01
5.819999999999998863e+02,6.042489041978776898e-01,1.503974477631049855e-01,2.453536480390173247e-01
5.830000000000000000e+02,6.047635124017740615e-01,1.481595747388159412e-01,2.470769128594099973e-01
5.839999999999998863e+02,6.054629617758047200e-01,1.458875531939518022e-01,2.486494850302434778e-01
5.849999999999998863e+02,6.063112585970540369e-01,1.435962587011390956e-01,2.500924827018068397e-01
5.860000000000000000e+02,6.073142052531336210e-01,1.412460288921488505e-01,2.514397658547175007e-01
5.870000000000000000e+02,6.083926063189540878e-01,1.389119753700603921e-01,2.526954183109855201e-01
5.879999999999998863e+02,6.095146766777734815e-01,1.366068319777543616e-01,2.538784913444721569e-01
5.890000000000000000e+02,6.106517245304231567e-01,1.343414618742414524e-01,2.550068135953353909e-01
5.900000000000000000e+02,6.117780613922013666e-01,1.321250022005928670e-01,2.560969364072057664e-01
5.909999999999998863e+02,6.128641658875532139e-01,1.299504066476614150e-01,2.571854274647853433e-01
5.920000000000000000e+02,6.138860676384227943e-01,1.278284730728265761e-01,2.582854592887506295e-01
5.930000000000000000e+02,6.148340941558505524e-01,1.257753309625551930e-01,2.593905748815942269e-01
5.940000000000000000e+02,6.156929902641387065e-01,1.237947025929257150e-01,2.605123071429356063e-01
5.949999999999998863e+02,6.164496122078921836e-01,1.218893303512801340e-01,2.616610574408276824e-01
5.960000000000000000e+02,6.170927242846375727e-01,1.200611086761567137e-01,2.628461670392057137e-01
5.970000000000000000e+02,6.176097491970516939e-01,1.183138609640633360e-01,2.640763898388849840e-01
5.979999999999998863e+02,6.179958212389354832e-01,1.166455263741799919e-01,2.653586523868844971e-01
5.989999999999998863e+02,6.182446665661349705e-01,1.150558321244889576e-01,2.666995013093760858e-01
6.000000000000000000e+02,6.183508522640682736e-01,1.135443773557182207e-01,2.681047703802135196e-01
6.009999999999998863e+02,6.182989276162040859e-01,1.121398588073970887e-01,2.695612135763988393e-01
6.019999999999998863e+02,6.181004346159295615e-01,1.108097270890002484e-01,2.710898382950701624e-01
6.030000000000000000e+02,6.177515709156145007e-01,1.095538964751100464e-01,2.726945326092754529e-01
6.040000000000000000e+02,6.172528263758937372e-01,1.083691940784822783e-01,2.743779795456239845e-01
6.049999999999998863e+02,6.166002563206188780e-01,1.072537515828157068e-01,2.761459920965654291e-01
6.060000000000000000e+02,6.157780411149756938e-01,1.061792434353830417e-01,2.780427154496412645e-01
6.070000000000000000e+02,6.148014123548789511e-01,1.051723355686718653e-01,2.800262520764491558e-01
6.079999999999998863e+02,6.136705470667320750e-01,1.042312037653024964e-01,2.820982491679654425e-01
6.090000000000000000e+02,6.123854533541676082e-01,1.033542767025902032e-01,2.842602699432421609e-01
6.100000000000000000e+02,6.109478288323626494e-01,1.025392358116000713e-01,2.865129353560372794e-01
6.110000000000000000e+02,6.093686747053560504e-01,1.018037760695390814e-01,2.888275492251048959e-01
6.119999999999998863e+02,6.076444001484115898e-01,1.011244777742838913e-01,2.912311220773045051e-01
6.129999999999998863e+02,6.057771491872797620e-01,1.004993639706917713e-01,2.937234868420284806e-01
6.140000000000000000e+02,6.037703506384747287e-01,9.992521620845946917e-02,2.963044331530658160e-01
6.149999999999998863e+02,6.016295197558775287e-01,9.939640224064895391e-02,2.989740780034735312e-01
6.159999999999998863e+02,5.993344318127894477e-01,9.890001194639704007e-02,3.017655562408135261e-01
6.170000000000000000e+02,5.969039004091010181e-01,9.845137228803564622e-02,3.046447273028633496e-01
6.180000000000000000e+02,5.943416770482421452e-01,9.804843264516306667e-02,3.076098903065948020e-01
6.189999999999998863e+02,5.916518473380627530e-01,9.768914437489173430e-02,3.106590082870455127e-01
6.200000000000000000e+02,5.888517690114462022e-01,9.736330163236157909e-02,3.137849293561922326e-01
6.210000000000000000e+02,5.860757549526645072e-01,9.699217148172058212e-02,3.169320735656149246e-01
6.219999999999998863e+02,5.831958239774541752e-01,9.665729663702574137e-02,3.201468793855201111e-01
6.230000000000000000e+02,5.802173684003129051e-01,9.635661097539183206e-02,3.234260206242952629e-01
6.240000000000000000e+02,5.771461111725417759e-01,9.608805566729508585e-02,3.267658331601631660e-01
6.250000000000000000e+02,5.739881179462743566e-01,9.584957624205132920e-02,3.301623058116743281e-01
6.259999999999998863e+02,5.707866784599815446e-01,9.564906413516210959e-02,3.335642574048563458e-01
6.269999999999998863e+02,5.675174212768804294e-01,9.546483171900348175e-02,3.370177470041160750e-01
6.280000000000000000e+02,5.641845054497294232e-01,9.530166238138391976e-02,3.405138321688866432e-01
6.289999999999998863e+02,5.607945591371760186e-01,9.515975087078280825e-02,3.440456899920411593e-01
6.299999999999998863e+02,5.573553464801456192e-01,9.503707543765851917e-02,3.476075780821958894e-01
6.310000000000000000e+02,5.538750124496009120e-01,9.493160597095322284e-02,3.511933815794458513e-01
6.319999999999998863e+02,5.503620831679129077e-01,9.484130350254588171e-02,3.547966133295412106e-01
6.329999999999998863e+02,5.468260392508016432e-01,9.476594003371656416e-02,3.584080207154817788e-01
6.340000000000000000e+02,5.432768371835493548e-01,9.470426425760537781e-02,3.620188985588452812e-01
6.350000000000000000e+02,5.397234120006965119e-01,9.465144263364061450e-02,3.656251453656628736e-01
6.359999999999998863e+02,5.361278246872993591e-01,9.459850646652925854e-02,3.692736688461714101e-01
6.370000000000000000e+02,5.325648359143885235e-01,9.454235007861135076e-02,3.728928140070001396e-01
6.380000000000000000e+02,5.290294250194693682e-01,9.448895352155069205e-02,3.764816214589799537e-01
6.389999999999998863e+02,5.255326905473076682e-01,9.443622100441791123e-02,3.800310884482744345e-01
