wavelength_nm,R,T,A
6.459999999999998863e+02,3.886257473047827204e-01,2.669625293872214256e-01,3.444117233079958540e-01
6.469999999999998863e+02,4.015972926095344731e-01,2.578831283919947870e-01,3.405195789984707400e-01
6.480000000000000000e+02,4.151144475188709437e-01,2.483158164602881079e-01,3.365697360208409483e-01
6.490000000000000000e+02,4.288460201881291178e-01,2.385053676077745766e-01,3.326486122040963056e-01
6.499999999999998863e+02,4.425098579518875752e-01,2.286561978848176968e-01,3.288339441632947002e-01
6.510000000000000000e+02,4.558766363264015187e-01,2.189317694445443441e-01,3.251915942290541373e-01
6.520000000000000000e+02,4.687679170930234562e-01,2.094572552657495146e-01,3.217748276412270014e-01
6.529999999999998863e+02,4.808627080266140164e-01,2.002705152036930725e-01,3.188667767696928834e-01
6.540000000000000000e+02,4.919822675217017105e-01,1.914363081085296847e-01,3.165814243697686048e-01
6.549999999999998863e+02,5.023643207661688814e-01,1.830826707630173467e-01,3.145530084708137997e-01
6.560000000000000000e+02,5.119862531657520810e-01,1.752254264928352345e-01,3.127883203414126845e-01
6.570000000000000000e+02,5.208433448490963347e-01,1.678681008964503785e-01,3.112885542544532869e-01
6.579999999999998863e+02,5.289434663654541957e-01,1.610051143824861031e-01,3.100514192520597012e-01
6.590000000000000000e+02,5.363024308653479011e-01,1.546244991503222810e-01,3.090730699843298179e-01
6.599999999999998863e+02,5.431069369868078978e-01,1.487601133832205380e-01,3.081329496299715642e-01
6.609999999999998863e+02,5.493639969590533578e-01,1.433837909638217556e-01,3.072522120771248866e-01
6.620000000000000000e+02,5.549190785216622235e-01,1.384260289873738003e-01,3.066548924909640039e-01
6.629999999999998863e+02,5.597782382585514416e-01,1.338733906328066769e-01,3.063483711086418815e-01
6.639999999999998863e+02,5.639324739324643732e-01,1.297156055146309606e-01,3.063519205529046663e-01
6.650000000000000000e+02,5.673504924233572222e-01,1.259457733578897565e-01,3.067037342187530213e-01
6.660000000000000000e+02,5.699758466579819549e-01,1.225426545974316883e-01,3.074814987445863568e-01
6.669999999999998863e+02,5.716610736404665882e-01,1.191574451166874105e-01,3.091814812428460013e-01
6.680000000000000000e+02,5.723554447246445021e-01,1.168982793578897117e-01,3.107462759174657863e-01
6.690000000000000000e+02,5.721437955786636831e-01,1.154018707790757381e-01,3.124543336422606066e-01
6.699999999999998863e+02,5.715510697960306530e-01,1.144295248711513502e-01,3.140194053328180246e-01
6.710000000000000000e+02,5.713309489524867057e-01,1.135780614487995610e-01,3.150909895987137332e-01
6.719999999999998863e+02,5.718285129490194851e-01,1.125274345372159479e-01,3.156440525137645947e-01
6.730000000000000000e+02,5.726903129184457431e-01,1.112819017478605538e-01,3.160277853336936893e-01
6.739999999999998863e+02,5.733158596558947107e-01,1.100506838711542423e-01,3.166334564729510470e-01
6.749999999999998863e+02,5.732652011927479307e-01,1.090374130382889550e-01,3.176973857689631142e-01
6.760000000000000000e+02,5.723801258871678010e-01,1.083258553245415590e-01,3.192940187882906677e-01
6.769999999999998863e+02,5.705505958653455112e-01,1.079651140384405988e-01,3.214842900962138761e-01
6.779999999999998863e+02,5.677177060362589289e-01,1.079605568955536721e-01,3.243217370681873990e-01
6.790000000000000000e+02,5.638512137409611436e-01,1.082719176492337454e-01,3.278768686098051388e-01
6.800000000000000000e+02,5.589417871934909687e-01,1.087940038655855757e-01,3.322642089409234556e-01
6.809999999999998863e+02,5.529997797503724000e-01,1.093293630545501827e-01,3.376708571950773896e-01
6.820000000000000000e+02,5.460316947034175028e-01,1.094483750737531569e-01,3.445199302228293403e-01
6.830000000000000000e+02,5.384761855373476624e-01,1.088253329254735002e-01,3.526984815371788651e-01
6.839999999999998863e+02,5.310587879998412975e-01,1.071804282372799955e-01,3.617607837628786793e-01
6.850000000000000000e+02,5.247199507568606203e-01,1.045499862039315220e-01,3.707300630392078578e-01
6.859999999999998863e+02,5.201637229440324584e-01,1.014164171655597690e-01,3.784198598904077726e-01
6.870000000000000000e+02,5.174334711377392981e-01,9.843165409861320825e-02,3.841348747636474936e-01
6.879999999999998863e+02,5.160979997132918440e-01,9.604744506011617111e-02,3.878545552265919572e-01
6.889999999999998863e+02,5.156305815586418317e-01,9.440710125623361093e-02,3.899623171851245296e-01
