wavelength_nm,R
7.590000000000000000e+02,3.714931201157307128e-01
7.599999999999998863e+02,3.765500107239914684e-01
7.610000000000000000e+02,3.815301365644145348e-01
7.619999999999998863e+02,3.864330521304809030e-01
7.629999999999998863e+02,3.912584230928676243e-01
7.639999999999998863e+02,3.960060188865443531e-01
7.649999999999998863e+02,4.006757056135655803e-01
7.660000000000000000e+02,4.052627811945071490e-01
7.669999999999998863e+02,4.097701918635476281e-01
7.679999999999998863e+02,4.142000926153416307e-01
7.690000000000000000e+02,4.185526697673127017e-01
7.699999999999998863e+02,4.228281750991663146e-01
7.709999999999998863e+02,4.270269206101334758e-01
7.720000000000000000e+02,4.311492735530247922e-01
7.730000000000000000e+02,4.351956517367342459e-01
7.739999999999998863e+02,4.391665190883564662e-01
7.750000000000000000e+02,4.430383798127218720e-01
7.759999999999998863e+02,4.466749847471257473e-01
7.769999999999998863e+02,4.502407293962623069e-01
7.780000000000000000e+02,4.537362587323664487e-01
7.789999999999998863e+02,4.571622379968064420e-01
7.800000000000000000e+02,4.605193501780979748e-01
7.809999999999998863e+02,4.638082936544158930e-01
7.819999999999998863e+02,4.670297799924790771e-01
7.830000000000000000e+02,4.701845318948184027e-01
7.839999999999998863e+02,4.732732812877558648e-01
7.849999999999998863e+02,4.762982274973403540e-01
7.860000000000000000e+02,4.792622678847066053e-01
7.869999999999998863e+02,4.821628492843970104e-01
7.879999999999998863e+02,4.850007154156458222e-01
7.890000000000000000e+02,4.877766118064874035e-01
7.899999999999998863e+02,4.904912845765247997e-01
7.909999999999998863e+02,4.931454793133622783e-01
7.920000000000000000e+02,4.957399400371818032e-01
7.929999999999998863e+02,4.982754082482480085e-01
7.939999999999998863e+02,5.007526220523476068e-01
7.949999999999998863e+02,5.031717867563236801e-01
7.959999999999998863e+02,5.055319075341138113e-01
7.970000000000000000e+02,5.078357339073983345e-01
7.979999999999998863e+02,5.100839879981474700e-01
7.989999999999998863e+02,5.122773850041162369e-01
8.000000000000000000e+02,5.144166327020671670e-01
